age,fnlwgt,education,educational-num,marital-status,occupation,relationship,capital-gain,capital-loss,hours-per-week,native-country,income,Amer-Indian-Eskimo,Asian-Pac-Islander,Black,Other,White,Female,Male,?,Federal-gov,Local-gov,Never-worked,Private,Self-emp-inc,Self-emp-not-inc,State-gov,Without-pay
40,29927,HS-grad,9,Divorced,Adm-clerical,Unmarried,0,0,45,England,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
25,100903,Bachelors,13,Married-civ-spouse,?,Wife,0,0,25,United-States,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
33,153005,10th,6,Married-civ-spouse,Craft-repair,Husband,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
30,235124,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,99999,0,40,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
66,102686,Masters,14,Married-civ-spouse,Exec-managerial,Husband,0,0,20,United-States,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
60,162347,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,0,1902,40,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
25,123586,Some-college,10,Never-married,Adm-clerical,Unmarried,0,0,40,United-States,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
61,119684,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,15024,0,20,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
23,32732,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
37,44694,Masters,14,Married-civ-spouse,Prof-specialty,Wife,0,0,45,United-States,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
25,55360,HS-grad,9,Never-married,Adm-clerical,Unmarried,0,0,40,United-States,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
58,137506,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
25,234190,Some-college,10,Never-married,Sales,Not-in-family,0,0,35,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
39,257942,Bachelors,13,Married-civ-spouse,Sales,Husband,0,0,60,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
21,191324,Some-college,10,Never-married,Other-service,Own-child,0,0,25,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
43,390369,Assoc-acdm,12,Married-civ-spouse,Handlers-cleaners,Husband,0,0,40,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
23,296613,Some-college,10,Never-married,?,Own-child,0,0,32,United-States,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
29,183523,10th,6,Never-married,Other-service,Own-child,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
32,981628,HS-grad,9,Divorced,?,Unmarried,0,0,40,United-States,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
70,280307,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,0,0,20,Cuba,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
61,194804,Preschool,1,Separated,Transport-moving,Not-in-family,14344,0,40,United-States,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
70,121993,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,0,0,5,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
30,207172,11th,7,Never-married,Protective-serv,Not-in-family,0,0,35,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
27,129009,Bachelors,13,Never-married,Exec-managerial,Not-in-family,0,0,55,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
34,79637,Bachelors,13,Never-married,Exec-managerial,Own-child,0,0,40,United-States,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
33,361497,HS-grad,9,Never-married,Transport-moving,Not-in-family,0,0,70,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
42,22831,HS-grad,9,Never-married,Other-service,Not-in-family,0,0,40,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
27,230922,Masters,14,Never-married,Exec-managerial,Not-in-family,0,0,40,Scotland,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
45,107231,Bachelors,13,Divorced,Prof-specialty,Not-in-family,0,0,45,France,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
43,211518,HS-grad,9,Divorced,Adm-clerical,Own-child,0,0,40,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
32,227321,Some-college,10,Separated,Other-service,Not-in-family,0,0,38,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
51,256908,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,0,0,50,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
23,54472,Some-college,10,Married-spouse-absent,Other-service,Not-in-family,0,0,50,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
46,168195,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,0,1902,45,United-States,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
58,158611,HS-grad,9,Married-civ-spouse,?,Husband,0,0,50,United-States,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
17,188758,11th,7,Never-married,Other-service,Own-child,0,0,20,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
27,115705,Some-college,10,Never-married,Sales,Not-in-family,0,0,50,United-States,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
32,90653,HS-grad,9,Never-married,Exec-managerial,Unmarried,0,1380,40,United-States,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
42,297266,Some-college,10,Married-civ-spouse,Sales,Husband,0,0,90,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
20,270436,HS-grad,9,Never-married,Machine-op-inspct,Own-child,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
23,332657,Some-college,10,Never-married,Other-service,Not-in-family,0,0,25,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
18,116839,Some-college,10,Never-married,?,Not-in-family,0,0,20,United-States,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
40,37997,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,0,0,50,United-States,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
23,185554,Bachelors,13,Never-married,Prof-specialty,Own-child,0,0,40,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
46,187510,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,0,0,40,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
42,120539,Bachelors,13,Married-civ-spouse,Sales,Husband,0,0,50,United-States,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
19,39477,HS-grad,9,Never-married,Handlers-cleaners,Own-child,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
22,21154,HS-grad,9,Never-married,Other-service,Not-in-family,0,1590,32,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
26,174592,Masters,14,Never-married,Exec-managerial,Own-child,0,0,40,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
34,216645,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,0,0,40,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
26,210848,9th,5,Married-civ-spouse,Craft-repair,Husband,2635,0,35,Mexico,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
46,201699,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,0,40,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
22,367655,Some-college,10,Never-married,?,Own-child,0,0,40,United-States,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
31,144949,HS-grad,9,Divorced,Craft-repair,Unmarried,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
49,178341,HS-grad,9,Married-civ-spouse,?,Husband,7688,0,50,United-States,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
37,174308,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
29,108432,Masters,14,Never-married,Prof-specialty,Not-in-family,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
47,161676,11th,7,Never-married,Transport-moving,Not-in-family,0,0,40,United-States,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
23,117789,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,0,0,50,United-States,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
31,131425,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
35,125933,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,0,0,50,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
46,153254,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,0,0,40,United-States,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
56,175127,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
46,551962,HS-grad,9,Separated,Handlers-cleaners,Unmarried,0,0,50,Peru,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
55,128045,HS-grad,9,Married-civ-spouse,Other-service,Husband,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
60,96099,Bachelors,13,Never-married,Prof-specialty,Not-in-family,4101,0,60,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
35,24126,Some-college,10,Divorced,Exec-managerial,Unmarried,0,0,40,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
39,322143,12th,8,Married-civ-spouse,Transport-moving,Husband,15024,0,70,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
23,191165,Some-college,10,Never-married,Protective-serv,Not-in-family,0,0,15,United-States,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
25,353795,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,3103,0,40,United-States,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
47,215686,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,0,50,United-States,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
30,194901,11th,7,Never-married,Handlers-cleaners,Own-child,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
28,83879,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,0,0,40,United-States,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
28,142712,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,0,1902,57,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
30,168387,Bachelors,13,Never-married,Exec-managerial,Own-child,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
39,123945,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,0,0,40,United-States,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
65,195568,Some-college,10,Widowed,Machine-op-inspct,Not-in-family,0,0,20,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
27,249315,Some-college,10,Never-married,Sales,Not-in-family,0,0,44,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
64,285610,11th,7,Divorced,Machine-op-inspct,Not-in-family,0,0,40,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
41,320744,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,0,0,40,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
61,166789,Masters,14,Married-civ-spouse,Exec-managerial,Husband,0,2246,50,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
39,261504,12th,8,Divorced,Adm-clerical,Unmarried,0,0,40,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
23,239539,HS-grad,9,Never-married,Machine-op-inspct,Own-child,0,0,40,Philippines,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
46,166809,HS-grad,9,Divorced,Adm-clerical,Unmarried,0,0,40,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
78,136198,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,0,0,15,United-States,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
25,216741,Bachelors,13,Never-married,Sales,Not-in-family,0,0,45,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
47,479611,Bachelors,13,Divorced,Sales,Not-in-family,0,0,50,United-States,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
57,161964,12th,8,Married-civ-spouse,Craft-repair,Husband,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
40,200766,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,14344,0,40,United-States,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
48,216999,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,0,40,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
50,73493,Some-college,10,Divorced,Other-service,Not-in-family,0,0,40,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
82,121944,7th-8th,4,Married-civ-spouse,Exec-managerial,Husband,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
49,182752,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,0,0,35,United-States,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
22,195532,HS-grad,9,Never-married,?,Own-child,0,0,40,United-States,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
25,147804,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,0,0,60,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
40,100584,10th,6,Divorced,Craft-repair,Not-in-family,0,0,40,United-States,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
41,95708,Masters,14,Never-married,Exec-managerial,Not-in-family,0,0,45,United-States,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
34,456399,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
62,173631,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,0,0,70,United-States,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
53,94081,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,0,0,44,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
32,83253,Some-college,10,Married-civ-spouse,Transport-moving,Husband,0,0,60,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
26,169121,Bachelors,13,Married-civ-spouse,Sales,Husband,0,0,48,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
34,161153,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,0,0,40,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
25,144259,HS-grad,9,Never-married,Craft-repair,Own-child,0,0,50,United-States,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
25,125491,Some-college,10,Never-married,Other-service,Not-in-family,0,0,34,United-States,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
41,194537,Bachelors,13,Divorced,Prof-specialty,Not-in-family,0,0,40,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
19,150384,HS-grad,9,Never-married,Exec-managerial,Own-child,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
27,189565,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,0,0,40,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
17,239947,11th,7,Never-married,Adm-clerical,Own-child,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
49,164200,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
25,60828,Some-college,10,Never-married,Farming-fishing,Own-child,0,0,50,United-States,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
46,99014,Some-college,10,Divorced,Other-service,Own-child,0,0,35,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
47,135803,HS-grad,9,Married-civ-spouse,Other-service,Husband,0,0,25,Philippines,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
35,289430,Masters,14,Married-civ-spouse,Sales,Husband,0,0,45,Mexico,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
37,186934,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,3103,0,44,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
53,164300,Bachelors,13,Divorced,Adm-clerical,Unmarried,0,0,38,Dominican-Republic,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
22,255575,HS-grad,9,Never-married,Other-service,Not-in-family,0,0,35,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
46,305160,1st-4th,2,Married-civ-spouse,Handlers-cleaners,Husband,0,0,40,Mexico,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
55,189719,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,0,0,45,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
49,222829,Masters,14,Married-civ-spouse,Prof-specialty,Husband,0,0,42,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
39,143445,HS-grad,9,Married-civ-spouse,Other-service,Other-relative,0,0,40,United-States,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
31,184307,Some-college,10,Divorced,Craft-repair,Not-in-family,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
57,120302,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
46,78529,Bachelors,13,Married-civ-spouse,Tech-support,Husband,0,0,60,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
70,176285,HS-grad,9,Divorced,Other-service,Not-in-family,0,0,23,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
54,115602,HS-grad,9,Married-civ-spouse,Other-service,Wife,0,0,40,United-States,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
21,107960,Some-college,10,Never-married,Transport-moving,Own-child,0,0,20,China,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
21,209483,Some-college,10,Never-married,Sales,Own-child,0,0,20,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
23,141427,Bachelors,13,Never-married,Exec-managerial,Not-in-family,0,0,40,United-States,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
43,128578,HS-grad,9,Married-civ-spouse,Sales,Husband,7688,0,60,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
50,400630,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,0,0,36,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
44,169397,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,0,40,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
61,160431,HS-grad,9,Widowed,Other-service,Unmarried,0,0,40,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
19,44797,Some-college,10,Never-married,Farming-fishing,Not-in-family,0,0,15,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
25,164488,Some-college,10,Never-married,Handlers-cleaners,Own-child,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
50,238187,Bachelors,13,Divorced,Adm-clerical,Not-in-family,0,0,37,United-States,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
46,220269,Some-college,10,Married-civ-spouse,Tech-support,Husband,0,0,40,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
66,299616,Some-college,10,Married-civ-spouse,?,Husband,0,0,40,United-States,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
27,130807,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
44,113597,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,0,0,55,United-States,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
17,325171,10th,6,Never-married,Other-service,Own-child,0,0,35,United-States,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
41,160893,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,0,0,45,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
45,197332,Some-college,10,Married-civ-spouse,Craft-repair,Husband,0,0,55,United-States,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
27,60726,HS-grad,9,Never-married,?,Own-child,0,0,40,United-States,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
33,117963,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,0,0,40,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
31,207100,Bachelors,13,Never-married,Exec-managerial,Own-child,0,0,40,United-States,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
63,114752,Bachelors,13,Widowed,Adm-clerical,Unmarried,0,0,35,Philippines,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
19,25429,Some-college,10,Never-married,Sales,Not-in-family,0,0,25,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
29,207064,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,0,40,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
44,147265,Masters,14,Married-civ-spouse,Prof-specialty,Husband,0,0,40,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
23,146399,Bachelors,13,Never-married,?,Not-in-family,0,0,55,United-States,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
51,311631,Bachelors,13,Married-civ-spouse,Sales,Husband,0,0,40,United-States,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
59,87247,10th,6,Divorced,?,Not-in-family,0,0,40,England,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
47,159726,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,0,0,85,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
50,153931,HS-grad,9,Divorced,Adm-clerical,Not-in-family,0,0,40,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
46,96154,Some-college,10,Never-married,?,Own-child,0,0,15,United-States,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
52,291096,Assoc-acdm,12,Married-civ-spouse,Other-service,Husband,7298,0,40,United-States,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
38,198841,Some-college,10,Separated,Handlers-cleaners,Not-in-family,0,0,40,United-States,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
43,157473,HS-grad,9,Never-married,Sales,Not-in-family,0,0,40,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
30,154950,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,0,0,72,United-States,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
31,193285,Bachelors,13,Never-married,Prof-specialty,Not-in-family,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
31,88231,Bachelors,13,Never-married,Craft-repair,Not-in-family,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
34,764638,Prof-school,15,Never-married,Prof-specialty,Not-in-family,4787,0,47,United-States,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
54,329266,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,0,44,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
39,114544,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,0,0,55,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
28,277635,Some-college,10,Never-married,Adm-clerical,Not-in-family,0,0,50,United-States,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
50,207841,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,7298,0,45,United-States,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
39,77146,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,0,1887,50,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
46,76075,Assoc-voc,11,Divorced,Adm-clerical,Own-child,0,0,20,United-States,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
28,161087,Some-college,10,Never-married,Exec-managerial,Not-in-family,0,0,45,Jamaica,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
29,207473,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,0,0,40,Mexico,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
50,410114,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,15024,0,50,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
31,162041,HS-grad,9,Never-married,?,Own-child,0,0,15,United-States,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
37,326886,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
32,181091,Bachelors,13,Never-married,Sales,Own-child,13550,0,35,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
48,148995,HS-grad,9,Widowed,Exec-managerial,Not-in-family,14084,0,45,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
38,200818,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,0,0,40,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
17,86786,10th,6,Never-married,?,Own-child,0,0,40,United-States,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
36,32776,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,0,1977,40,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
23,205939,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,0,38,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
59,99131,Masters,14,Widowed,Exec-managerial,Not-in-family,0,0,40,United-States,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
69,204645,Some-college,10,Married-civ-spouse,Craft-repair,Husband,9386,0,72,United-States,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
